Course Code,Title,Units,Description,Prerequisites,Learning Activities,Grade Mode,General Education
HIS 182,Gender & Justice in American History,4,"Learning Activities:Lecture/Discussion 3 hour(s), Term Paper.Grade Mode:Letter.General Education:Arts & Humanities (AH) or Social Sciences (SS); American Cultures, Governance, & History (ACGH); Domestic Diversity (DD); Writing Experience (WE).",,"Lecture/Discussion 3 hour(s), Term Paper",Letter,"AH, SS, ACGH, DD, WE"
HIS 183A,The Frontier Experience: Trans-Mississippi West,4,"Learning Activities:Lecture 3 hour(s).Grade Mode:Letter.General Education:Arts & Humanities (AH) or Social Sciences (SS); American Cultures, Governance, & History (ACGH); Writing Experience (WE).",,Lecture 3 hour(s),Letter,"AH, SS, ACGH, WE"
HIS 183B,The Frontier Experience: Trans-Mississippi West,4,"Learning Activities:Lecture 3 hour(s).Grade Mode:Letter.General Education:Arts & Humanities (AH) or Social Sciences (SS); American Cultures, Governance, & History (ACGH); Writing Experience (WE).",,Lecture 3 hour(s),Letter,"AH, SS, ACGH, WE"
HIS 184,History of Sexuality in America,4,"Learning Activities:Lecture 3 hour(s), Extensive Writing.Grade Mode:Letter.General Education:Arts & Humanities (AH) or Social Sciences (SS); American Cultures, Governance, & History (ACGH); Domestic Diversity (DD); Writing Experience (WE).",,"Lecture 3 hour(s), Extensive Writing",Letter,"AH, SS, ACGH, DD, WE"
HIS 185A,History of Science in America,4,Learning Activities:Lecture 3 hour(s).Grade Mode:Letter.General Education:Arts & Humanities (AH) or Social Sciences (SS); Writing Experience (WE).,,Lecture 3 hour(s),Letter,"AH, SS, WE"
HIS 185B,History of Technology in America,4,Learning Activities:Lecture 3 hour(s).Grade Mode:Letter.General Education:Arts & Humanities (AH) or Social Sciences (SS); Writing Experience (WE).,,Lecture 3 hour(s),Letter,"AH, SS, WE"
HIS 186,History of Alcoholic Beverages in the United States,4,"Learning Activities:Lecture 3 hour(s), Extensive Writing.Grade Mode:Letter.General Education:Arts & Humanities (AH) or Social Sciences (SS); American Cultures, Governance, & History (ACGH).",,"Lecture 3 hour(s), Extensive Writing",Letter,"AH, SS, ACGH"
HIS 187,History of US Foreign Relations in the,4,"Learning Activities:Lecture 3 hour(s), Extensive Writing.Grade Mode:Letter.General Education:Social Sciences (SS).",,"Lecture 3 hour(s), Extensive Writing",Letter,SS
HIS 188,America in the,4,"Learning Activities:Lecture 3 hour(s), Extensive Writing/Discussion 1 hour(s).Grade Mode:Letter.General Education:Social Sciences (SS); American Cultures, Governance, & History (ACGH); Domestic Diversity (DD).",,"Lecture 3 hour(s), Extensive Writing/Discussion 1 hour(s)",Letter,"SS, ACGH, DD"
HIS 189,California History,4,"Learning Activities:Lecture 3 hour(s), Term Paper.Credit Limitation(s):Not open for credit to students who have completed two of HIS 189A, HIS 189B, HIS 189C.Grade Mode:Letter.General Education:Arts & Humanities (AH) or Social Sciences (SS); American Cultures, Governance, & History (ACGH); Domestic Diversity (DD); Writing Experience (WE).",,"Lecture 3 hour(s), Term Paper",Letter,"AH, SS, ACGH, DD, WE"
HIS 190A,"Middle Eastern History I: The Rise of Islam,",4,"Learning Activities:Lecture 3 hour(s), Extensive Writing.Grade Mode:Letter.General Education:Arts & Humanities (AH) or Social Sciences (SS); World Cultures (WC); Writing Experience (WE).",,"Lecture 3 hour(s), Extensive Writing",Letter,"AH, SS, WC, WE"
HIS 190B,"Middle Eastern History II: The Age of the Crusades,",4,"Learning Activities:Lecture 3 hour(s), Extensive Writing.Grade Mode:Letter.General Education:Arts & Humanities (AH) or Social Sciences (SS); World Cultures (WC); Writing Experience (WE).",,"Lecture 3 hour(s), Extensive Writing",Letter,"AH, SS, WC, WE"
HIS 190C,"Middle Eastern History III: The Ottomans,",4,"Learning Activities:Lecture 3 hour(s), Extensive Writing.Grade Mode:Letter.General Education:Arts & Humanities (AH) or Social Sciences (SS); World Cultures (WC).",,"Lecture 3 hour(s), Extensive Writing",Letter,"AH, SS, WC"
HIS 190D,"Middle Eastern History IV: Safavids Iran,",4,"Learning Activities:Lecture 3 hour(s), Term Paper.Grade Mode:Letter.General Education:Arts & Humanities (AH) or Social Sciences (SS); World Cultures (WC); Writing Experience (WE).",,"Lecture 3 hour(s), Term Paper",Letter,"AH, SS, WC, WE"
HIS 191A,Classical China,4,"Learning Activities:Lecture 3 hour(s), Term Paper.Grade Mode:Letter.General Education:Arts & Humanities (AH) or Social Sciences (SS); World Cultures (WC); Writing Experience (WE).",,"Lecture 3 hour(s), Term Paper",Letter,"AH, SS, WC, WE"
HIS 191B,High Imperial China,4,"Learning Activities:Lecture 3 hour(s), Term Paper.Grade Mode:Letter.General Education:Arts & Humanities (AH) or Social Sciences (SS); World Cultures (WC); Writing Experience (WE).",,"Lecture 3 hour(s), Term Paper",Letter,"AH, SS, WC, WE"
HIS 191C,Late Imperial China,4,"Learning Activities:Lecture 2 hour(s), Discussion 1 hour(s).Grade Mode:Letter.General Education:Arts & Humanities (AH) or Social Sciences (SS); World Cultures (WC); Writing Experience (WE).",HIS 009Aor upper division standing recommended,"Lecture 2 hour(s), Discussion 1 hour(s)",Letter,"AH, SS, WC, WE"
HIS 191D,,4,"Learning Activities:Lecture 2 hour(s), Discussion 1 hour(s), Term Paper.Grade Mode:Letter.General Education:Arts & Humanities (AH) or Social Sciences (SS); World Cultures (WC); Writing Experience (WE).",HIS 009Aor upper division standing recommended,"Lecture 2 hour(s), Discussion 1 hour(s), Term Paper",Letter,"AH, SS, WC, WE"
HIS 191E,The Chinese Revolution,4,"Learning Activities:Lecture 2 hour(s), Discussion 1 hour(s), Extensive Writing.Grade Mode:Letter.General Education:Arts & Humanities (AH) or Social Sciences (SS); World Cultures (WC); Writing Experience (WE).",Upper division standing recommended,"Lecture 2 hour(s), Discussion 1 hour(s), Extensive Writing",Letter,"AH, SS, WC, WE"
HIS 191F,History of the People's Republic of China,4,"Learning Activities:Lecture 2 hour(s), Discussion 1 hour(s), Extensive Writing.Credit Limitation(s):Not open for credit to students who have completedHIS 190C.Grade Mode:Letter.General Education:Arts & Humanities (AH) or Social Sciences (SS); World Cultures (WC); Writing Experience (WE).",Upper division standing recommended,"Lecture 2 hour(s), Discussion 1 hour(s), Extensive Writing",Letter,"AH, SS, WC, WE"
HIS 191G,Special Topics in Chinese History to,4,"Learning Activities:Lecture 3 hour(s), Extensive Writing.Repeat Credit:May be repeated 1 time(s) when topic differs.Grade Mode:Letter.General Education:Arts & Humanities (AH); World Cultures (WC); Writing Experience (WE).",HIS 009Arecommended,"Lecture 3 hour(s), Extensive Writing",Letter,"AH, WC, WE"
HIS 191H,Special Topics in Chinese History after,4,"Learning Activities:Lecture 3 hour(s), Extensive Writing.Repeat Credit:May be repeated 1 time(s) when topics differs.Grade Mode:Letter.General Education:Arts & Humanities (AH); World Cultures (WC); Writing Experience (WE).",HIS 009Arecommended,"Lecture 3 hour(s), Extensive Writing",Letter,"AH, WC, WE"
HIS 191J,Sex & Society in Modern Chinese History,4,"Learning Activities:Lecture 3 hour(s), Term Paper.Grade Mode:Letter.General Education:Arts & Humanities (AH); World Cultures (WC); Writing Experience (WE).",,"Lecture 3 hour(s), Term Paper",Letter,"AH, WC, WE"
HIS 192,Internship in History,1,Learning Activities:Variable.Grade Mode:Pass/No Pass only.,"Consent of instructor; enrollment dependent on availability of intern positions, with priority to History majors",Variable,Pass/No Pass only,
HIS 193A,"History of the Modern Middle East,",4,"Learning Activities:Lecture 3 hour(s), Term Paper.Grade Mode:Letter.General Education:Arts & Humanities (AH) or Social Sciences (SS); Visual Literacy (VL); World Cultures (WC); Writing Experience (WE).",HIS 006recommended,"Lecture 3 hour(s), Term Paper",Letter,"AH, SS, VL, WC, WE"
HIS 193B,"History of the Modern Middle East, From",4,"Learning Activities:Lecture 3 hour(s), Term Paper.Grade Mode:Letter.General Education:Arts & Humanities (AH) or Social Sciences (SS); Visual Literacy (VL); World Cultures (WC); Writing Experience (WE).",,"Lecture 3 hour(s), Term Paper",Letter,"AH, SS, VL, WC, WE"
HIS 193C,The Middle East Environment: Historical Change & Current Challenges,4,"Learning Activities:Lecture/Discussion 3 hour(s), Project.Grade Mode:Letter.General Education:Arts & Humanities (AH) or Social Sciences (SS).",,"Lecture/Discussion 3 hour(s), Project",Letter,"AH, SS"
HIS 193D,"History of Modern Iran, From",4,"Learning Activities:Lecture 3 hour(s), Term Paper.Grade Mode:Letter.General Education:Arts & Humanities (AH) or Social Sciences (SS); Visual Literacy (VL); World Cultures (WC); Writing Experience (WE).",HIS 006recommended,"Lecture 3 hour(s), Term Paper",Letter,"AH, SS, VL, WC, WE"
HIS 194A,Aristocratic & Feudal Japan,4,"Learning Activities:Lecture 3 hour(s), Term Paper, Discussion.Grade Mode:Letter.General Education:Arts & Humanities (AH) or Social Sciences (SS); World Cultures (WC); Writing Experience (WE).",,"Lecture 3 hour(s), Term Paper, Discussion",Letter,"AH, SS, WC, WE"
HIS 194B,Early Modern Japan,4,"Learning Activities:Lecture 3 hour(s), Term Paper/Discussion.Grade Mode:Letter.General Education:Arts & Humanities (AH) or Social Sciences (SS); World Cultures (WC); Writing Experience (WE).",,"Lecture 3 hour(s), Term Paper/Discussion",Letter,"AH, SS, WC, WE"
HIS 194C,Modern Japan,4,"Learning Activities:Lecture 3 hour(s), Term Paper/Discussion.Grade Mode:Letter.General Education:Arts & Humanities (AH) or Social Sciences (SS); World Cultures (WC); Writing Experience (WE).",,"Lecture 3 hour(s), Term Paper/Discussion",Letter,"AH, SS, WC, WE"
HIS 194D,Business & Labor in Modern Japan,4,"Learning Activities:Lecture 3 hour(s), Term Paper.Grade Mode:Letter.General Education:Arts & Humanities (AH) or Social Sciences (SS); World Cultures (WC); Writing Experience (WE).",,"Lecture 3 hour(s), Term Paper",Letter,"AH, SS, WC, WE"
HIS 194E,Education & Technology in Modern Japan,4,"Learning Activities:Lecture 3 hour(s), Term Paper.Grade Mode:Letter.General Education:Arts & Humanities (AH) or Social Sciences (SS); World Cultures (WC); Writing Experience (WE).",,"Lecture 3 hour(s), Term Paper",Letter,"AH, SS, WC, WE"
HIS 195B,History of Modern Korea,4,"Learning Activities:Lecture 3 hour(s), Discussion/Laboratory 1 hour(s).Grade Mode:Letter.General Education:Arts & Humanities (AH) or Social Sciences (SS); World Cultures (WC); Writing Experience (WE).",Upper division standing recommended,"Lecture 3 hour(s), Discussion/Laboratory 1 hour(s)",Letter,"AH, SS, WC, WE"
HIS 195C,A History of Vietnam,4,Learning Activities:Lecture/Discussion 4 hour(s).Grade Mode:Letter.General Education:Arts & Humanities (AH) or Social Sciences (SS); World Cultures (WC); Writing Experience (WE).,,Lecture/Discussion 4 hour(s),Letter,"AH, SS, WC, WE"
HIS 196A,Medieval India,4,"Learning Activities:Lecture 3 hour(s), Discussion 1 hour(s).Grade Mode:Letter.General Education:Arts & Humanities (AH) or Social Sciences (SS); World Cultures (WC); Writing Experience (WE).",,"Lecture 3 hour(s), Discussion 1 hour(s)",Letter,"AH, SS, WC, WE"
HIS 196B,Modern India,4,"Learning Activities:Lecture 3 hour(s), Discussion 1 hour(s).Grade Mode:Letter.General Education:Arts & Humanities (AH) or Social Sciences (SS); World Cultures (WC); Writing Experience (WE).",,"Lecture 3 hour(s), Discussion 1 hour(s)",Letter,"AH, SS, WC, WE"
HIS 197T,Tutoring in History,1,"Learning Activities:Discussion 1 hour(s), Laboratory 3 hour(s).Repeat Credit:May be repeated 1 time(s).Grade Mode:Pass/No Pass only.",Enrolled as a History major with senior standing and consent of department chairperson,"Discussion 1 hour(s), Laboratory 3 hour(s)",Pass/No Pass only,
HIS 198,Directed Group Study,1,Learning Activities:Variable.Grade Mode:Pass/No Pass only.,Consent of instructor; upper division standing,Variable,Pass/No Pass only,
HIS 199,Special Study for Advanced Undergraduates,1,Learning Activities:Variable.Grade Mode:Pass/No Pass only.,Consent of instructor,Variable,Pass/No Pass only,
HIS 200A,First Year Research Seminar,4,"Learning Activities:Seminar 3 hour(s), Tutorial 1 hour(s).Enrollment Restriction(s):Restricted to graduate students.Grade Mode:Letter.",Consent of instructor,"Seminar 3 hour(s), Tutorial 1 hour(s)",Letter,
HIS 200B,First Year Research Seminar,4,"Learning Activities:Seminar 3 hour(s), Tutorial 1 hour(s).Enrollment Restriction(s):Restricted to graduate students.Grade Mode:Letter.",HIS 200A; consent of instructor,"Seminar 3 hour(s), Tutorial 1 hour(s)",Letter,
HIS 201A,Sources & General Literature of History: Ancient,4,"Learning Activities:Seminar 3 hour(s), Term Paper.Repeat Credit:May be repeated when subject differs.Grade Mode:Letter.",Consent of instructor,"Seminar 3 hour(s), Term Paper",Letter,
HIS 201B,Sources & General Literature of History: Medieval,4,"Learning Activities:Seminar 3 hour(s), Term Paper.Repeat Credit:May be repeated when subject differs.Grade Mode:Letter.",Consent of instructor,"Seminar 3 hour(s), Term Paper",Letter,
HIS 201C,Sources & General Literature of History: Renaissance & Reformation,4,"Learning Activities:Seminar 3 hour(s), Term Paper.Repeat Credit:May be repeated when subject differs.Grade Mode:Letter.",Consent of instructor,"Seminar 3 hour(s), Term Paper",Letter,
HIS 201D,Sources & General Literature of History: Early Modern Europe,4,"Learning Activities:Seminar 3 hour(s), Term Paper.Repeat Credit:May be repeated when subject differs.Grade Mode:Letter.",Consent of instructor,"Seminar 3 hour(s), Term Paper",Letter,
HIS 201E,Sources & General Literature of History: Europe Since,4,"Learning Activities:Seminar 3 hour(s), Term Paper.Repeat Credit:May be repeated when subject differs.Grade Mode:Letter.",Consent of instructor,"Seminar 3 hour(s), Term Paper",Letter,
HIS 201F,Sources & General Literature of History: China to,4,"Learning Activities:Seminar 3 hour(s), Term Paper.Repeat Credit:May be repeated when subject differs.Grade Mode:Letter.",Consent of instructor,"Seminar 3 hour(s), Term Paper",Letter,
HIS 201G,Sources & General Literature of History: China Since,4,"Learning Activities:Seminar 3 hour(s), Term Paper.Repeat Credit:May be repeated when subject differs.Grade Mode:Letter.",Consent of instructor,"Seminar 3 hour(s), Term Paper",Letter,
HIS 201H,Sources & General Literature of History: Britain,4,"Learning Activities:Seminar 3 hour(s), Term Paper.Repeat Credit:May be repeated when subject differs.Grade Mode:Letter.",Consent of instructor,"Seminar 3 hour(s), Term Paper",Letter,
HIS 201I,Sources & General Literature of History: Latin America Since,4,"Learning Activities:Seminar 3 hour(s), Term Paper.Repeat Credit:May be repeated when subject differs.Grade Mode:Letter.",Consent of instructor,"Seminar 3 hour(s), Term Paper",Letter,
HIS 201J,Sources & General Literature of History: American History to,4,"Learning Activities:Seminar 3 hour(s), Term Paper.Repeat Credit:May be repeated when subject differs.Grade Mode:Letter.",Consent of instructor,"Seminar 3 hour(s), Term Paper",Letter,
HIS 201K,"Sources & General Literature of History: United States,",4,"Learning Activities:Seminar 3 hour(s), Term Paper.Repeat Credit:May be repeated when subject differs.Grade Mode:Letter.",Consent of instructor,"Seminar 3 hour(s), Term Paper",Letter,
HIS 201L,Sources & General Literature of History: United States Since,4,"Learning Activities:Seminar 3 hour(s), Term Paper.Repeat Credit:May be repeated when subject differs.Grade Mode:Letter.",Consent of instructor,"Seminar 3 hour(s), Term Paper",Letter,
HIS 201M,Sources & General Literature of History: Middle East,4,"Learning Activities:Seminar 3 hour(s), Term Paper.Repeat Credit:May be repeated when subject differs.Grade Mode:Letter.",,"Seminar 3 hour(s), Term Paper",Letter,
HIS 201N,Sources & General Literature of History: Modern Japan,4,"Learning Activities:Seminar 3 hour(s), Term Paper.Repeat Credit:May be repeated when subject differs.Grade Mode:Letter.",Consent of instructor,"Seminar 3 hour(s), Term Paper",Letter,
HIS 201P,Sources & General Literature of History: African Historiography,4,"Learning Activities:Seminar 3 hour(s), Term Paper.Repeat Credit:May be repeated when subject differs.Grade Mode:Letter.",Consent of instructor,"Seminar 3 hour(s), Term Paper",Letter,
HIS 201Q,Sources & General Literature of History: Cross-Cultural Women's History,4,"Learning Activities:Seminar 3 hour(s), Term Paper.Repeat Credit:May be repeated when subject differs.Grade Mode:Letter.",Consent of instructor,"Seminar 3 hour(s), Term Paper",Letter,
HIS 201S,Sources & General Literature of History: History of Science & Medicine,4,"Learning Activities:Seminar 3 hour(s), Term Paper.Repeat Credit:May be repeated when subject differs.Grade Mode:Letter.",Consent of instructor,"Seminar 3 hour(s), Term Paper",Letter,
HIS 201T,Sources & General Literature of History: Jewish History,4,"Learning Activities:Seminar 3 hour(s), Term Paper.Repeat Credit:May be repeated when subject differs.Grade Mode:Letter.",Consent of instructor,"Seminar 3 hour(s), Term Paper",Letter,
HIS 201W,Sources & General Literature of History: Advanced Topics in World History,4,"Learning Activities:Seminar 3 hour(s), Term Paper.Repeat Credit:May be repeated when subject differs.Grade Mode:Letter.",Consent of instructor,"Seminar 3 hour(s), Term Paper",Letter,
HIS 201X,Sources & General Literature of History: World History,4,"Learning Activities:Seminar 3 hour(s), Term Paper.Repeat Credit:May be repeated when subject differs.Grade Mode:Letter.",Consent of instructor,"Seminar 3 hour(s), Term Paper",Letter,
HIS 202A,Major Issues in Historical Interpretation: Ancient,4,"Learning Activities:Seminar 3 hour(s), Term Paper.Repeat Credit:May be repeated when subject differs.Grade Mode:Letter.",Graduate standing,"Seminar 3 hour(s), Term Paper",Letter,
HIS 202B,Major Issues in Historical Interpretation: Medieval Europe,4,"Learning Activities:Seminar 3 hour(s), Term Paper.Repeat Credit:May be repeated when subject differs.Grade Mode:Letter.",Graduate standing,"Seminar 3 hour(s), Term Paper",Letter,
HIS 202C,Major Issues in Historical Interpretation: Modern Europe,4,"Learning Activities:Seminar 3 hour(s), Term Paper.Repeat Credit:May be repeated when subject differs.Grade Mode:Letter.",Graduate standing,"Seminar 3 hour(s), Term Paper",Letter,
HIS 202D,Major Issues in Historical Interpretation: India,4,"Learning Activities:Seminar 3 hour(s), Term Paper.Repeat Credit:May be repeated when subject differs.Grade Mode:Letter.",Graduate standing,"Seminar 3 hour(s), Term Paper",Letter,
HIS 202E,Major Issues in Historical Interpretation: India,4,"Learning Activities:Seminar 3 hour(s), Term Paper.Repeat Credit:May be repeated when subject differs.Grade Mode:Letter.",Graduate standing,"Seminar 3 hour(s), Term Paper",Letter,
HIS 202F,Major Issues in Historical Interpretation: China,4,"Learning Activities:Seminar 3 hour(s), Term Paper.Repeat Credit:May be repeated when subject differs.Grade Mode:Letter.",Graduate standing,"Seminar 3 hour(s), Term Paper",Letter,
HIS 202G,Major Issues in Historical Interpretation: Japan,4,"Learning Activities:Seminar 3 hour(s), Term Paper.Repeat Credit:May be repeated when subject differs.Grade Mode:Letter.",Graduate standing,"Seminar 3 hour(s), Term Paper",Letter,
HIS 202H,Major Issues in Historical Interpretation: United States,4,"Learning Activities:Seminar 3 hour(s), Term Paper.Repeat Credit:May be repeated when subject differs.Grade Mode:Letter.",Graduate standing,"Seminar 3 hour(s), Term Paper",Letter,
HIS 202I,Major Issues in Historical Interpretation: Latin America,4,"Learning Activities:Seminar 3 hour(s), Term Paper.Repeat Credit:May be repeated when subject differs.Grade Mode:Letter.",Graduate standing,"Seminar 3 hour(s), Term Paper",Letter,
HIS 203A,Second-Year Research Seminar,4,"Learning Activities:Seminar 3 hour(s), Tutorial 1 hour(s).Enrollment Restriction(s):Open to graduate students.Grade Mode:Letter.",,"Seminar 3 hour(s), Tutorial 1 hour(s)",Letter,
HIS 203B,Second-Year Research Seminar,4,"Learning Activities:Seminar 3 hour(s), Tutorial 1 hour(s).Enrollment Restriction(s):Open to graduate students.Grade Mode:Letter.",HIS 203A,"Seminar 3 hour(s), Tutorial 1 hour(s)",Letter,
HIS 204,Historiography,4,"Learning Activities:Seminar 3 hour(s), Term Paper.Grade Mode:Letter.",,"Seminar 3 hour(s), Term Paper",Letter,
HIS 221,Medieval History,4,Learning Activities:Seminar 3 hour(s).Grade Mode:Letter.,"HIS 121A,HIS 121B,HIS 121Crecommended",Seminar 3 hour(s),Letter,
HIS 245,Modern European History,4,Learning Activities:Seminar 3 hour(s).Repeat Credit:May be repeated 1 time(s).Grade Mode:Letter.,HIS 201E,Seminar 3 hour(s),Letter,
HIS 261,Latin American History,4,Learning Activities:Seminar 3 hour(s).Grade Mode:Letter.,Two courses in Latin American history; reading knowledge of Spanish or Portuguese,Seminar 3 hour(s),Letter,
HIS 271A,United States History,4,"Learning Activities:Seminar 3 hour(s), Term Paper.Repeat Credit:May be repeated.Grade Mode:Letter.","( HIS 201J,HIS 201K,HIS 201L ) OR HIS 202H","Seminar 3 hour(s), Term Paper",Letter,
HIS 271B,United States History,4,"Learning Activities:Seminar 3 hour(s), Term Paper.Repeat Credit:May be repeated.Grade Mode:Letter.","( HIS 201J,HIS 201K,HIS 201L ) OR HIS 202H","Seminar 3 hour(s), Term Paper",Letter,
HIS 291A,Chinese History,4,"Learning Activities:Seminar 3 hour(s), Term Paper.Repeat Credit:May be repeated.Grade Mode:Letter.",Consent of instructor,"Seminar 3 hour(s), Term Paper",Letter,
HIS 291B,Chinese History,4,"Learning Activities:Seminar 3 hour(s), Term Paper.Repeat Credit:May be repeated.Grade Mode:Letter.",Consent of instructor,"Seminar 3 hour(s), Term Paper",Letter,
HIS 291C,Methods & Issues in Chinese History,4,"Learning Activities:Seminar 2 hour(s), Tutorial 1 hour(s).Repeat Credit:May be repeated.Grade Mode:Letter.",Consent of instructor. Reading knowledge of Chinese,"Seminar 2 hour(s), Tutorial 1 hour(s)",Letter,
HIS 292,College Teaching Internship,4,Learning Activities:Internship 4 hour(s).Repeat Credit:May be repeated.Grade Mode:Satisfactory/Unsatisfactory only.,HIS 300 ( may be taken concurrently ) ,Internship 4 hour(s),Satisfactory/Unsatisfactory only,
HIS 298,Group Study,1,Learning Activities:Variable.Grade Mode:Letter,,Variable,Letter,
HIS 299,Research,1,Learning Activities:Variable.Grade Mode:Satisfactory/Unsatisfactory only.,,Variable,Satisfactory/Unsatisfactory only,
HIS 299D,Research,1,Learning Activities:Variable.Repeat Credit:May be repeated.Grade Mode:Satisfactory/Unsatisfactory only.,,Variable,Satisfactory/Unsatisfactory only,
HIS 389,Introductory Seminar for Teaching Assistants,1,Learning Activities:Seminar 1 hour(s).Grade Mode:Satisfactory/Unsatisfactory only.,HIS 390required concurrently,Seminar 1 hour(s),Satisfactory/Unsatisfactory only,
HIS 390,Teaching History in College,2,Learning Activities:Discussion 2 hour(s).Grade Mode:Satisfactory/Unsatisfactory only.,,Discussion 2 hour(s),Satisfactory/Unsatisfactory only,
